2025-12-12 06:35:17 | INFO | API request received | {"method":"wallet.list","uni_id":"48","filters":[]}
2025-12-12 06:35:17 | INFO | Fetching wallet list | {"uni_id":"48","filters":[]}
2025-12-12 06:35:21 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:35:21 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:36:16 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:36:16 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:36:18 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:36:18 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:36:38 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:36:38 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:37:01 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:37:01 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:37:58 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:37:58 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:38:02 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:38:02 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:38:29 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:38:29 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:38:30 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:38:30 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:38:30 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:38:30 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:38:31 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:38:31 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:39:02 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:39:02 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:40:18 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:40:18 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:40:19 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:40:19 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:41:10 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:41:10 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:41:35 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:41:35 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:41:47 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:41:47 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:43:24 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:43:24 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:43:30 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:43:30 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:44:18 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:44:18 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:44:44 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:44:44 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:46:00 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:46:00 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:46:03 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:46:03 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:48:16 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:48:16 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:49:46 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:49:46 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:50:44 | INFO | API request received | {"method":"student.list","uni_id":"48","filters":[]}
2025-12-12 06:50:44 | INFO | Fetching student list | {"uni_id":"48","filters":[]}
2025-12-12 06:51:11 | INFO | API request received | {"method":"ledger.list","uni_id":"48","filters":[]}
2025-12-12 06:51:11 | INFO | Fetching ledger list | {"uni_id":"48","filters":[]}
2025-12-12 06:51:29 | INFO | API request received | {"method":"wallet.list","uni_id":"48","filters":[]}
2025-12-12 06:51:29 | INFO | Fetching wallet list | {"uni_id":"48","filters":[]}
2025-12-12 06:52:00 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:52:00 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
2025-12-12 06:54:04 | INFO | API request received | {"method":"user.list","uni_id":"48","filters":[]}
2025-12-12 06:54:04 | INFO | Fetching user list | {"uni_id":"48","filters":[]}
